,ID,Title,Content,Time,Place
67,020067,Dein Garten wollt ich sein zuerst,"Dein Garten wollt ich sein zuerstund Ranken haben und Rabattenund deine Schönheit überschatten,damit du mit dem muttermattenLächeln gern mir wiederkehrst.Da aber - als du kamst und gingst,ist etwas mit dir eingetreten:da ruft mich zu den roten Beeten,wenn du mir aus den weißen winkst.",6.5.1898,Florenz (San Felice d'Ema)
68,020068,Unsre Mütter sind schon müd;,"Unsre Mütter sind schon müd;und wenn wir sie ängstlich drängen,lassen sie die Hände hängen,und sie glauben fernen Klängen:      Oh, wir haben auch geblüht!Und sie nähen an den weißenKleidern, die wir schnell zerreißen,in dem staubigen Stubenlicht.Wie sie sich so treu befleißen,und da sehn sie unsre heißenHände nicht...Und wir müssen sie dir zeigen,wenn die Mutter nicht mehr wacht;und sie werden in der Nachtwie zwei weiße Flammen steigen.",6.5.1898,Florenz
69,020069,Ich war einmal so kinderkühl,"Ich war einmal so kinderkühl:da traf mich alles wie ein Bangen.Jetzt ist mir jede Angst vergangen,nur diese wärmt mir noch die Wangen:      ich fürchte mich vor dem Gefühl.Es ist nicht mehr das Tal, darin ein Liedwie schützend seine lichten Schwingen breitet, -es ist ein Turm, der vor den Fluren flieht,bis meine Sehnsucht hoch vom Saume siehtund zitternd mit der fremden Stärke streitet,die sie so selig von den Zinnen zieht.",6.5.1898,Florenz (San Felice d'Ema)
70,020070,"Maria, du weinst","Maria,du weinst, - ich weiß.Und da möcht ich weinenzu deinem Preis.Mit der Stirne auf Steinenweinen...Deine Hände sind heiß;könnt ich dir Tasten darunterschieben,dann wäre dir doch ein Lied geblieben.Aber die Stunde stirbt ohne Vermächtnis...",1898/99,-
71,020071,Gestern hab ich im Traum gesehn,Gestern hab ich im Traum gesehneinen Stern in der Stille stehn.Und ich fühlte: Madonna sprach:Diesem Stern in der Nacht blüh nach.Und ich nahm alle Kraft zu Rat.Grad und schlank aus des Hemdes Schneestreckte ich mich. - Und das Blühen tatmir auf einmal weh...,6.5.1898,Florenz (San Felice d'Ema)
72,020072,"Wie kam, wie kam aus deinem Schoß","Wie kam, wie kam aus deinem Schoß,Maria, so viel Lichte losund so viel Gram?Wer war dein Bräutigam?Du rufst, du rufst, - und du vergisst,dass du nicht mehr dieselbe bist,die mir in Kühle kam.Ich bin ja noch so blumenjung.Wie soll ich auf den Zehnvom Kindsein zur Verkündigungdurch alle deine Dämmerungin deinen Garten gehn?",6.5.1898,Florenz
73,020073,Deiner ernsten Engel einen,"Deiner ernsten Engel einenstell am Rand der Sehnsucht hinund befiehl ihm, dass er meinenSchwestern sagt: ihr werdet weinen -Denn es sind die Rosenreinenallen Prüfungen und Peinenwie ein Spiel von Anbeginn.Weil sie überwunden wähnen,was die Kindheit kindisch litt,gehn sie lächelnd zwischen Zähnen, -und sie tragen keine Tränenin die neuen Leiden mit...",6.5.1898,Florenz
74,020074,"Oh, dass wir so endlos werden mussten","Oh, dass wir so endlos werden mussten!Immer noch Entfalten um Entfalten,und wir haben unsrer Kälte Krustenlange, lange für den Grund gehalten.Und ob wir uns aneinander bindenund in Furcht uns immer fester fassenund uns langsam, wie von Brunnenwinde,weiter in uns selber gleiten lassen:keine kann mit ihren blassen, blindenHänden tastend unsre Tiefen finden.",6.5.1898,Florenz (Rovezzano)
75,020075,Mir wird mein helles Haar zur Last,"Mir wird mein helles Haar zur Last,als wäre darin verwühltein dunkler Limonenast,der schon in seinem Blühn verblasstund schwerer wird, weil er schon fasterfüllt den Frühling fühlt.      Nimm du von mir      die bange Zier!Du bist noch kühl und grün,weil unter deinen Dornen dirdie Mädchenmyrten blühn.",5.5.1898,Florenz (Cascine)
76,020076,Und in allen Jahren war ich feierlich und froh,"Und in allen Jahrenwar ich feierlich und frohwie die schönen Engelscharen,die um deine Wunder waren:... meine Mutter glich dir so...Und ich bin erst traurig, seitihre Küsse mir verblassten;und mein Horchen und mein Hastenund mein Ahnen ist ein Tastennach der neuen Zärtlichkeit.",6.5.1898,Florenz
77,020077,Sie sagen alle: Du hast Zeit,"Sie sagen alle: Du hast Zeit,was kann fehlen, Kind? -      Mir fehlt ein goldenes Geschmeid.Ich kann nicht gehn im Kinderkleid,wenn alle schon so brautbereitund hell und hellig sind.Nicht fehlt mir, als ein wenig Raum,ich bin in einem Bann,und immer enger wird mein Traum.Nur Raum, dass aus dem Seidensaumich hoch bis in den Blütenbaumdie Hände heben kann...",7.5.1898,Florenz
78,020078,"Wird dieses ungestüme, wilde Hinsehen meinen Schwestern schwer","Wird dieses ungestüme, wildeHinsehen meinen Schwestern schwer,so flüchten sie zu deinem Bilde,und du entbreitest dich, du Milde,und bist vor ihnen wie das Meer.Und du flutest ihnen sanft entgegen,sie retten sich auf deinen Wegenin deine Tiefen hin - und sehn,wie sich die Wünsche leiser legenund als ein blauer Sommerregenauf weichen Inseln niedergehn.",5.5.1898,Florenz (Cascine)
79,020079,"Ich aber fühle, wie ich wärmer und wärmer werde","Nach den Gebeten:Ich aber fühle, wie ich wärmerund wärmer werde, Königin, -und dass ich jeden Abend ärmerund jeden Morgen müder bin.Ich reiße an der weißen Seide,und meine scheuen Träume schrein:      Oh, lass mich Leid von deinem Leide,      oh, lass uns beidewund von demselben Wunder sein!",5.5.1898,Florenz
80,020080,Unsere Träume sind Marmorhermen,"Unsere Träume sind Marmorhermen,die wir in unsere Tempel stellen,und sie mit unseren Kränzen erhellenund sie mit unseren Wünschen erwärmen.Unsere Worte sind goldene Büsten,die wir in unsere Tage tragen, -die lebendigen Götter ragenin der Kühle anderer Küsten.Wir sind immer in Einem Ermatten,ob wir rüstig sind oder ruhn,aber wir haben strahlende Schatten,welche die ewigen Gesten tun.",26.11.1897,Berlin-Wilmersdorf
81,020081,Es ist noch Tag auf der Terrasse,"Es ist noch Tag auf der Terrasse.Da fühle ich ein neues Freuen:wenn ich jetzt in den Abend fasse,ich könnte Gold in jede Gasseaus meiner Stille niederstreuen.Ich bin jetzt von der Welt so weit.Mit ihrem späten Glanz verbrämeich meine ernste Einsamkeit.Mir ist, als ob mir irgendwerjetzt leise meinen Namen nähme,so zärtlich, dass ich mich nicht schämeund weiß: ich brauche keinen mehr.",28.4.1898,Fiesole
82,020082,"Das sind die Stunden, da ich mich finde","Das sind die Stunden, da ich mich finde.Dunkel wellen die Wiesen im Winde,allen Birken schimmert die Rinde,und der Abend kommt über sie.Und ich wachse in seinem Schweigen,möchte blühen mit vielen Zweigen,nur um mit allen micht einzureigenin die einige Harmonie...",14.12.1897,Berlin-Wilmersdorf
83,020083,Der Abend ist mein Buch,"Der Abend ist mein Buch. Ihm prangendie Deckel purpurn in Damast;ich löse seine goldnen Spangenmit kühlen Händen, ohne Hast.Und lese seine erste Seite,beglückt durch den vertrauten Ton, -und lese leiser seine zweite,und seine dritte träum ich schon.",20.11.1897,Berlin-Wilmersdorf
84,020084,Oft fühl ich in scheuen Schauern,"Oft fühl ich in scheuen Schauern,wie tief ich im Leben bin.Die Worte sind nur die Mauern.Dahinter in immer blauernBergen schimmert ihr Sinn.Ich weiß von keinm die Marken,aber ich lauch in sein Land.Hör an den Hängen die Harkenund das Baden der Barkenund die Stille am Strand.",21.11.1897,Berlin-Wilmersdorf
85,020085,Und so ist unser erstes Schweigen,"Und so ist unser erstes Schweigen:wir schenken uns dem Wind zu eigen,und zitternd werden wir zu Zweigenund horchen in den Mai hinein.Da ist ein Schatten auf den Wegen,wir lauschen, - und es rauscht ein Regen:ihm wächst die ganze Welt entgegen,um seiner Gange nah zu sein.",14.1.1898,Berlin-Wilmersdorf
86,020086,Aber der Abend wird schwer,"Aber der Abend wird schwer:Alle gleichen verwaistenKindern jetzt; die meistenkennen einander nicht mehr.Gehn wie in fremdem Landlangsam am Häuserrand,lauschen in jeden Garten, -wissen kaum, dass sie warten,bis das Eine geschieht:Unsichtbare Hände hebenaus einem fremden Lebenleise das eigene Lied.",25.4.1898,Florenz (Cascine)
87,020087,Wir sind ganz angstallein,"Wir sind ganz angstallein,haben nur an einander Halt,jedes Wort wird wie ein Waldvor unserm Wandern sein.Unser Wille ist nur der Wind,der uns drängt und dreht;weil wir selber die Sehnsucht sind,die in Blüten steht.",24.4.1898,Fiesole
88,020088,Ich fürchte mich so vor der Menschen Wort,"Ich fürchte mich so vor der Menschen Wort.Sie sprechen alles so deutlich aus:Und dieses heißt Hund und jenes heißt Haus,und hier ist Beginn und das Ende ist dort.Mich bangt auch ihr Sinn, ihr Spiel mit dem Spott,sie wissen alles, was wird und war;kein Berg ist ihnen mehr wunderbar;ihr Garten und Gut grenzt grade an Gott.Ich will immer warnen und wehren: Bleibt fern.Die Dinge singen hör ich so gern.Ihr rührt sie an: sie sind starr und stumm.Ihr bringt mir alle die Dinge um.",21.11.1898,Berlin-Wilmersdorf
89,020089,Nenn ich dich Aufgang oder Untergang,"Nenn ich dich Aufgang oder Untergang?Denn manchmal bin ich vor dem Morgen bangund greife scheu nach seiner Rosen Röte -und ahne eine Angst in seiner Flötevor Tagen, welche liedlos sind und lang.Aber die Abende sind mild und mein,von meinem Schauen sind sie still beschienen;in meinem Armen schlafen Wälder ein, -und ich bin selbst das Klingen über ihnen,und mit dem Dunkel in den Violinenverwandt durch all mein Dunkelsein.",2.2.1898,Berlin
90,020090,"Senke dich, du langsame Serale","Senke dich, du langsame Serale,das aus feierlichen Fernen fließt.Ich empfange dich, ich bin die Schale,die dich fasst und hält und nicht vergießt.Stille dich und werde in mir klar,weite, leise, aufgelöste Stunde.Was gebildet ist auf meinem Grunde,lass es sehn. Ich weiß nicht, was es war.",4.5.1898,Florenz
91,020091,Kann mir einer sagen,"Kann mir einer sagen, wohinich mit meinem Leben reiche?Ob ich nicht auch noch im Sturme streicheund als Welle wohne im Teiche,und ob ich nicht selbst noch die blasse, bleichefrühlingsfrierende Birke bin?",11.1.1898,Berlin-Wilmersdorf
92,020092,Wie wir auch alles in der Nacht benannten,"Wie wir auch alles in der Nacht benannten, -nicht unser Name macht die Dinge groß:es kommen Pfeile, stark und atemlos,aus Bogen, welche sich zu Spielen spannten.Und so Pilger, welche unvermutet,da eines letzten Vorhangs Falten fielen,den Altar schaun, darauf der Becher Blutet,und nicht mehr rückwärts können aus dem Heile:so in die Kreise stürzen sich die Pfeileund stehen zitternd mitten in den Zielen.",9.5.1899,St. Petersburg
93,020093,Die Nacht wächst wie eine schwarze Stadt,"Die Nacht wächst wie eine schwarze Stadt,wo nach stummen Gesetzensich die Gassen mit Gassen vernetzenund sich Plätze füeen zu Plätzen,und die bald an die tausend Türme hat.Aber die Häuser der schwarzen Stadt, -du weißt nicht, wer darin siedelt.In ihrer Gärten schweigendem Glanzreihen sich reigende Träume zum Tanz, -und du weißt nicht, wer ihnen fiedelt...",6.2.1898,Berlin
94,020094,Auch du hast es einmal erlebt,"Auch du hast es einmal erlebt, ich weiß:Der Tag ermattete in armen Gassen,und seine Liebe wurde zweifelnd leis -Dann ist ein Abschiednehmen rings im Kreis:es schenken sich die müden Mauermassendie letzten Fensterblicke, hell und heiß,bis sich die Dinge nicht mehr unterscheiden.Und halb im Traume hauchen sie sich zu:Wie wir uns alle heimlich verkleiden,in graue Seidenalle uns kleiden, -wer von uns beidenbist jetzt du?",4.2.1898,Berlin
95,020095,Wenn die Uhren so nah wie eigenen Herzen schlagen,"Wenn die Uhren so nahwie eigenen Herzen schlagen,und die Dinge mit zagenStimmen sich fragen:Bist du da? - :Dann bin ich nicht der, der am Morgen erwacht,einen Namen schenkt mir die Nacht,den keiner, den ich am Tage sprach,ohne tiefes Fürchten erführe -Jede Türein mir gibt nach...Und da weiß ich, dass nicht vergeht,keine Geste und kein Gebet(dazu sind die Dinge zu schwer) -meine ganze Kindheit stehtimmer im mich her.Niemals bin ich allein.Viele, die vor mir lebtenund fort von mir strebten,webten,webtenan meinem Sein.Und setz ich mich zu dir herund sage dir leise: Ich litt -hörst du?      Wer weiß wer      murmelt es mit.",20.9.1898,Berlin-Schmargendorf
96,020096,"Ich weiß es im Traum, und der Traum hat recht","Ich weiß es im Traum,und der Traum hat recht:      Ich brauche Raum      wie ein ganzes Geschlecht.Mich hat nicht Eine Mutter geboren.Tausend Mütter habenan den kränklichen Knabendie tausend Leben verloren,die sie ihm gaben.",20.9.1898,Berlin-Schmargendorf
97,020097,"Fürchte dich nicht, sind die Astern auch alt","Fürchte dich nicht, sind die Astern auch alt,streut der Sturm auch den welkenden Waldin den Gleichmut des Sees, -die Schönheit wächst aus der engen Gestalt;sie wurde reif, und mit milder Gewaltzerbricht sie das alte Gefäß.Sie kommt aus den Bäumenin mich und in dich,nicht um zu ruhn;der Sommer ward ihr zu feierlich.Aus vollen Früchten flüchtet sie sichund steigt aus betäubenden Träumenarm ins tägliche Tun.",um 1900,-
98,020098,"Du darfst nicht warten, bis Gott zu dir geht","Du darfst nicht warten, bis Gott zu dir gehtund sagt: Ich bin.      Ein Gott, der seine Stärke eingesteht,hat keinen Sinn.      Da musst du wissen, dass dich Gott durchwehtseit Anbeginn,      und wenn dein Herz dir glüht und nichts verrät,dann schafft er drin.",18.5.1898,Viareggio
99,05a001,Da neigt sich die Stunde und rührt mich an,"Da neigt sich die Stunde und rührt mich anmit klarem, metallenem Schlag:mir zittern die Sinne. Ich fühle: ich kann -und ich fasse den plastischen Tag.Nichts war noch vollendet, eh ich es erschaut,ein jedes Werden stand still.Meine Blicke sind reif, und wie eine Brautkommt jedem das Ding, das er will.Nichts ist mir zu klein, und ich lieb es trotzdemund mal es auf Goldgrund und großund halte es hoch, und ich weiß nicht wemlöst es die Seele los...",20.9.1899,Berlin-Schmargendorf
100,05a002,Ich lebe mein Leben in wachsenden Ringen,"Ich lebe mein Leben in wachsenden Ringen,die sich über die Dinge ziehn.Ich werde den letzten vielleicht nicht vollbringen,aber versuchen will ich ihn. Ich kreise um Gott, um den uralten Turm,und ich kreise jahrtausendelang;und ich weiß noch nicht: bin ich ein Falke, ein Sturmoder ein großer Gesang. ",20.9.1899,Berlin-Schmargendorf
101,05a003,Ich habe viele Brüder in Soutanen,"Ich habe viele Brüder in Soutanenim Süden, wo in Klöstern Lorbeer steht.Ich weiß, wie menschlich sie Madonnen planenund träume oft von jungen Tizianen,durch die der Gott in Gluten geht. Doch wie ich mich auch in mich selber neige:Mein Gott ist dunkel und wie ein Gewebevon hundert Wurzeln, welche schweigsam trinken.Nur, dass ich mich aus seiner Wärme hebe,mehr weiß ich nicht, weil alle meine Zweigetief unten ruhn und nur im Winde winken.",20.9.1899,Berlin-Schmargendorf
102,05a004,Wir dürfen dich nicht eigenmächtig malen,"Wir dürfen dich nicht eigenmächtig malen,du Dämmernde, aus der der Morgen stieg.Wir holen aus den alten Farbenschalendie gleichen Striche und die gleichen Strahlen,mit denen dich der Heilige verschwieg. Wir bauen Bilder von dir auf wie Wände;so dass schon tausend Mauern um dich stehn.Denn dich verhüllen unsre frommen Hände,sooft dich unsre Herzen offen sehn.",20.9.1899,Berlin-Schmargendorf
103,05a005,Ich liebe meines Wesens Dunkelstunden,"Ich liebe meines Wesens Dunkelstunden,in welchen meine Sinne sich vertiefen;in ihnen hab ich, wie in alten Briefen,mein täglich Leben schon gelebt gefundenund wie Legende weit und überwunden. Aus ihnen kommt mir Wissen, dass ich Raumzu einem zweiten zeitlos breiten Leben habe.Und manchmal bin ich wie der Baum,der, reif und rauschend, über einem Grabeden Traum erfüllt, den der vergangne Knabe(um den sich seine warmen Wurzeln drängen)verlor in Traurigkeiten und Gesängen.",22.9.1899,Berlin-Schmargendorf
104,05a006,"Du, Nachbar Gott","Du, Nachbar Gott, wenn ich dich manches Malin langer Nacht mit hartem Klopfen störe, -so ists, weil ich dich selten atmen höreund weiß: Du bist allein im Saal.Und wenn du etwas brauchst, ist keiner da,um deinem Tasten einen Trank zu reichen:ich horche immer. Gib ein kleines Zeichen.Ich bin ganz nah. Nur eine schmale Wand ist zwischen uns,durch Zufall; denn es könnte sein:ein Rufen deines oder meines Munds -und sie bricht einganz ohne Lärm und Laut.Aus deinen Bildern ist sie aufgebaut.Und deine Bilder stehn vor dir wie Namen.Und wenn einmal in mir das Licht entbrennt,mit welchem meine Tiefe dich erkennt,vergeudet sichs als Glanz auf ihren Rahmen.Und meine Sinne, welche schnell erlahmen,sind ohne Heimat und von dir getrennt.",22.9.1899,Berlin-Schmargendorf
105,05a007,Wenn es nur einmal so ganz stille wäre,"Wenn es nur einmal so ganz stille wäre. Wenn das Zufällige und Ungefähre verstummte und das nachbarliche Lachen, wenn das Geräusch, das meine Sinne machen, mich nicht so sehr verhinderte am Wachen -: Dann könnte ich in einem tausendfachen Gedanken bis an deinen Rand dich denken und dich besitzen (nur ein Lächeln lang), um dich an alles Leben zu verschenken wie einen Dank. ",22.9.1899,Berlin-Schmargendorf
